Wavelength,FluxDens1,FluxDens2,r_a,r_b,T_r,N_r,pix,res,dis,,,,,,,,
4.90432,8.56E-16,6.87E-06,,,,,,,,,,,,,,,
4.90434,1.35E-15,1.08E-05,,,,,,,,,,,,,,,
4.90436,2.12E-15,1.70E-05,,,,,,,,,,,,,,,
4.90438,3.29E-15,2.64E-05,,,,,,,,,,,,,,,
4.9044,5.06E-15,4.06E-05,,,,,,,,,,,,,,,
4.90442,7.72E-15,6.20E-05,,,,,,,,,,,,,,,
4.90444,1.17E-14,9.37E-05,,,,,,,,,,,,,,,
4.90446,1.75E-14,1.41E-04,,,,,,,,,,,,,,,
4.90448,2.60E-14,2.09E-04,,,,,,,,,,,,,,,
4.9045,3.84E-14,3.08E-04,,,,,,,,,,,,,,,
4.90452,5.61E-14,4.50E-04,,,,,,,,,,,,,,,
4.90454,8.12E-14,6.52E-04,,,,,,,,,,,,,,,
4.90456,1.17E-13,9.36E-04,,,,,,,,,,,,,,,
4.90458,1.66E-13,1.33E-03,,,,,,,,,,,,,,,
4.9046,2.34E-13,1.88E-03,,,,,,,,,,,,,,,
4.90462,3.28E-13,2.63E-03,,,,,,,,,,,,,,,
4.90464,4.54E-13,3.64E-03,,,,,,,,,,,,,,,
4.90466,6.24E-13,5.01E-03,,,,,,,,,,,,,,,
4.90468,8.51E-13,6.83E-03,,,,,,,,,,,,,,,
4.9047,1.15E-12,9.22E-03,,,,,,,,,,,,,,,
4.90472,1.54E-12,1.23E-02,,,,,,,,,,,,,,,
4.90474,2.04E-12,1.64E-02,,,,,,,,,,,,,,,
4.90476,2.68E-12,2.15E-02,,,,,,,,,,,,,,,
4.90478,3.50E-12,2.81E-02,,,,,,,,,,,,,,,
4.9048,4.52E-12,3.63E-02,,,,,,,,,,,,,,,
4.90482,5.80E-12,4.65E-02,,,,,,,,,,,,,,,
4.90484,7.36E-12,5.91E-02,,,,,,,,,,,,,,,
4.90486,9.26E-12,7.43E-02,,,,,,,,,,,,,,,
4.90488,1.16E-11,9.27E-02,,,,,,,,,,,,,,,
4.9049,1.43E-11,1.15E-01,,,,,,,,,,,,,,,
4.90492,1.75E-11,1.41E-01,,,,,,,,,,,,,,,
4.90494,2.13E-11,1.71E-01,,,,,,,,,,,,,,,
4.90496,2.56E-11,2.05E-01,,,,,,,,,,,,,,,
4.90498,3.06E-11,2.45E-01,,,,,,,,,,,,,,,
4.905,3.61E-11,2.90E-01,,,,,,,,,,,,,,,
4.90502,4.24E-11,3.40E-01,,,,,,,,,,,,,,,
4.90504,4.92E-11,3.95E-01,,,,,,,,,,,,,,,
4.90506,5.66E-11,4.55E-01,,,,,,,,,,,,,,,
4.90508,6.46E-11,5.19E-01,,,,,,,,,,,,,,,
4.9051,7.31E-11,5.87E-01,,,,,,,,,,,,,,,
4.90512,8.19E-11,6.58E-01,,,,,,,,,,,,,,,
4.90514,9.10E-11,7.30E-01,,,,,,,,,,,,,,,
4.90516,1.00E-10,8.04E-01,,,,,,,,,,,,,,,
4.90518,1.09E-10,8.77E-01,,,,,,,,,,,,,,,
4.9052,1.18E-10,9.48E-01,,,,,,,,,,,,,,,
4.90522,1.27E-10,1.02E+00,,,,,,,,,,,,,,,
4.90524,1.34E-10,1.08E+00,,,,,,,,,,,,,,,
4.90526,1.41E-10,1.14E+00,,,,,,,,,,,,,,,
4.90528,1.48E-10,1.18E+00,,,,,,,,,,,,,,,
4.9053,1.52E-10,1.22E+00,,,,,,,,,,,,,,,
4.90532,1.56E-10,1.25E+00,,,,,,,,,,,,,,,
4.90534,1.58E-10,1.27E+00,,,,,,,,,,,,,,,
4.90536,1.59E-10,1.28E+00,,,,,,,,,,,,,,,
4.90538,1.59E-10,1.28E+00,,,,,,,,,,,,,,,
4.9054,1.57E-10,1.26E+00,,,,,,,,,,,,,,,
4.90542,1.54E-10,1.23E+00,,,,,,,,,,,,,,,
4.90544,1.49E-10,1.20E+00,,,,,,,,,,,,,,,
4.90546,1.43E-10,1.15E+00,,,,,,,,,,,,,,,
4.90548,1.36E-10,1.09E+00,,,,,,,,,,,,,,,
4.9055,1.29E-10,1.03E+00,,,,,,,,,,,,,,,
4.90552,1.20E-10,9.66E-01,,,,,,,,,,,,,,,
4.90554,1.12E-10,8.95E-01,,,,,,,,,,,,,,,
4.90556,1.02E-10,8.22E-01,,,,,,,,,,,,,,,
4.90558,9.32E-11,7.48E-01,,,,,,,,,,,,,,,
4.9056,8.40E-11,6.75E-01,,,,,,,,,,,,,,,
4.90562,7.51E-11,6.03E-01,,,,,,,,,,,,,,,
4.90564,6.65E-11,5.34E-01,,,,,,,,,,,,,,,
4.90566,5.83E-11,4.68E-01,,,,,,,,,,,,,,,
4.90568,5.07E-11,4.07E-01,,,,,,,,,,,,,,,
4.9057,4.37E-11,3.51E-01,,,,,,,,,,,,,,,
4.90572,3.73E-11,2.99E-01,,,,,,,,,,,,,,,
4.90574,3.15E-11,2.53E-01,,,,,,,,,,,,,,,
4.90576,2.64E-11,2.12E-01,,,,,,,,,,,,,,,
4.90578,2.20E-11,1.76E-01,,,,,,,,,,,,,,,
4.9058,1.81E-11,1.45E-01,,,,,,,,,,,,,,,
4.90582,1.47E-11,1.18E-01,,,,,,,,,,,,,,,
4.90584,1.19E-11,9.56E-02,,,,,,,,,,,,,,,
4.90586,9.54E-12,7.66E-02,,,,,,,,,,,,,,,
4.90588,7.57E-12,6.07E-02,,,,,,,,,,,,,,,
4.9059,5.95E-12,4.77E-02,,,,,,,,,,,,,,,
4.90592,4.63E-12,3.72E-02,,,,,,,,,,,,,,,
4.90594,3.58E-12,2.87E-02,,,,,,,,,,,,,,,
4.90596,2.73E-12,2.20E-02,,,,,,,,,,,,,,,
4.90598,2.07E-12,1.66E-02,,,,,,,,,,,,,,,
4.906,1.56E-12,1.25E-02,,,,,,,,,,,,,,,
4.90602,1.16E-12,9.30E-03,,,,,,,,,,,,,,,
4.90604,8.54E-13,6.85E-03,,,,,,,,,,,,,,,
4.90606,6.24E-13,5.01E-03,,,,,,,,,,,,,,,
4.90608,4.51E-13,3.62E-03,,,,,,,,,,,,,,,
4.9061,3.24E-13,2.60E-03,,,,,,,,,,,,,,,
4.90612,2.30E-13,1.85E-03,,,,,,,,,,,,,,,
4.90614,1.62E-13,1.30E-03,,,,,,,,,,,,,,,
4.90616,1.13E-13,9.08E-04,,,,,,,,,,,,,,,
4.90618,7.82E-14,6.28E-04,,,,,,,,,,,,,,,
4.9062,5.35E-14,4.30E-04,,,,,,,,,,,,,,,
4.90622,3.63E-14,2.92E-04,,,,,,,,,,,,,,,
4.90624,2.44E-14,1.96E-04,,,,,,,,,,,,,,,
4.90626,1.63E-14,1.31E-04,,,,,,,,,,,,,,,
4.90628,1.08E-14,8.64E-05,,,,,,,,,,,,,,,
4.9063,7.04E-15,5.65E-05,,,,,,,,,,,,,,,
4.90632,4.56E-15,3.66E-05,,,,,,,,,,,,,,,
4.90634,2.93E-15,2.35E-05,,,,,,,,,,,,,,,
4.90636,1.87E-15,1.50E-05,,,,,,,,,,,,,,,
4.90638,1.18E-15,9.45E-06,,,,,,,,,,,,,,,
4.9064,7.35E-16,5.90E-06,,,,,,,,,,,,,,,
4.90642,4.55E-16,3.66E-06,,,,,,,,,,,,,,,
4.90644,2.79E-16,2.24E-06,,,,,,,,,,,,,,,
4.90646,1.70E-16,1.36E-06,,,,,,,,,,,,,,,
4.90648,1.02E-16,8.21E-07,,,,,,,,,,,,,,,
4.9065,6.10E-17,4.90E-07,,,,,,,,,,,,,,,
4.90652,3.61E-17,2.90E-07,,,,,,,,,,,,,,,
4.90654,2.11E-17,1.70E-07,,,,,,,,,,,,,,,
4.90656,1.23E-17,9.86E-08,,,,,,,,,,,,,,,
4.90658,7.06E-18,5.67E-08,,,,,,,,,,,,,,,
4.9066,4.03E-18,3.23E-08,,,,,,,,,,,,,,,
4.90662,2.27E-18,1.83E-08,,,,,,,,,,,,,,,
4.90664,1.27E-18,1.02E-08,,,,,,,,,,,,,,,
4.90666,7.06E-19,5.67E-09,,,,,,,,,,,,,,,
4.90668,3.88E-19,3.11E-09,,,,,,,,,,,,,,,
4.9067,2.11E-19,1.70E-09,,,,,,,,,,,,,,,
4.90672,1.14E-19,9.16E-10,,,,,,,,,,,,,,,
4.90674,6.11E-20,4.91E-10,,,,,,,,,,,,,,,
4.90676,3.26E-20,2.62E-10,,,,,,,,,,,,,,,
4.90678,1.74E-20,1.40E-10,,,,,,,,,,,,,,,
4.9068,9.53E-21,7.65E-11,,,,,,,,,,,,,,,
4.90682,5.55E-21,4.46E-11,,,,,,,,,,,,,,,
4.90684,3.74E-21,3.00E-11,,,,,,,,,,,,,,,
4.90686,3.18E-21,2.55E-11,,,,,,,,,,,,,,,
4.90688,3.43E-21,2.75E-11,,,,,,,,,,,,,,,
4.9069,4.32E-21,3.47E-11,,,,,,,,,,,,,,,
4.90692,5.85E-21,4.70E-11,,,,,,,,,,,,,,,
4.90694,8.13E-21,6.53E-11,,,,,,,,,,,,,,,
4.90696,1.14E-20,9.13E-11,,,,,,,,,,,,,,,
4.90698,1.59E-20,1.28E-10,,,,,,,,,,,,,,,
4.907,2.21E-20,1.77E-10,,,,,,,,,,,,,,,
4.90702,3.05E-20,2.45E-10,,,,,,,,,,,,,,,
4.90704,4.18E-20,3.36E-10,,,,,,,,,,,,,,,
4.90706,5.69E-20,4.57E-10,,,,,,,,,,,,,,,
4.90708,7.67E-20,6.16E-10,,,,,,,,,,,,,,,
4.9071,1.03E-19,8.24E-10,,,,,,,,,,,,,,,
4.90712,1.36E-19,1.09E-09,,,,,,,,,,,,,,,
4.90714,1.79E-19,1.44E-09,,,,,,,,,,,,,,,
4.90716,2.33E-19,1.87E-09,,,,,,,,,,,,,,,
4.90718,3.01E-19,2.42E-09,,,,,,,,,,,,,,,
4.9072,3.86E-19,3.10E-09,,,,,,,,,,,,,,,
4.90722,4.89E-19,3.93E-09,,,,,,,,,,,,,,,
4.90724,6.15E-19,4.94E-09,,,,,,,,,,,,,,,
4.90726,7.66E-19,6.15E-09,,,,,,,,,,,,,,,
4.90728,9.45E-19,7.59E-09,,,,,,,,,,,,,,,
4.9073,1.16E-18,9.28E-09,,,,,,,,,,,,,,,
4.90732,1.40E-18,1.12E-08,,,,,,,,,,,,,,,
4.90734,1.68E-18,1.35E-08,,,,,,,,,,,,,,,
4.90736,2.00E-18,1.61E-08,,,,,,,,,,,,,,,
4.90738,2.36E-18,1.89E-08,,,,,,,,,,,,,,,
4.9074,2.75E-18,2.21E-08,,,,,,,,,,,,,,,
4.90742,3.18E-18,2.56E-08,,,,,,,,,,,,,,,
4.90744,3.65E-18,2.93E-08,,,,,,,,,,,,,,,
4.90746,4.15E-18,3.33E-08,,,,,,,,,,,,,,,
4.90748,4.67E-18,3.75E-08,,,,,,,,,,,,,,,
4.9075,5.21E-18,4.18E-08,,,,,,,,,,,,,,,
4.90752,5.75E-18,4.62E-08,,,,,,,,,,,,,,,
4.90754,6.30E-18,5.06E-08,,,,,,,,,,,,,,,
4.90756,6.83E-18,5.49E-08,,,,,,,,,,,,,,,
4.90758,7.35E-18,5.90E-08,,,,,,,,,,,,,,,
4.9076,7.83E-18,6.29E-08,,,,,,,,,,,,,,,
4.90762,8.27E-18,6.64E-08,,,,,,,,,,,,,,,
4.90764,8.66E-18,6.95E-08,,,,,,,,,,,,,,,
4.90766,8.99E-18,7.22E-08,,,,,,,,,,,,,,,
4.90768,9.26E-18,7.44E-08,,,,,,,,,,,,,,,
4.9077,9.49E-18,7.62E-08,,,,,,,,,,,,,,,
4.90772,9.68E-18,7.78E-08,,,,,,,,,,,,,,,
4.90774,9.88E-18,7.94E-08,,,,,,,,,,,,,,,
4.90776,1.02E-17,8.17E-08,,,,,,,,,,,,,,,
4.90778,1.07E-17,8.59E-08,,,,,,,,,,,,,,,
4.9078,1.17E-17,9.36E-08,,,,,,,,,,,,,,,
4.90782,1.35E-17,1.08E-07,,,,,,,,,,,,,,,
4.90784,1.68E-17,1.35E-07,,,,,,,,,,,,,,,
4.90786,2.29E-17,1.84E-07,,,,,,,,,,,,,,,
4.90788,3.35E-17,2.69E-07,,,,,,,,,,,,,,,
4.9079,5.19E-17,4.17E-07,,,,,,,,,,,,,,,
4.90792,8.34E-17,6.70E-07,,,,,,,,,,,,,,,
4.90794,1.37E-16,1.10E-06,,,,,,,,,,,,,,,
4.90796,2.26E-16,1.81E-06,,,,,,,,,,,,,,,
4.90798,3.73E-16,3.00E-06,,,,,,,,,,,,,,,
4.908,6.14E-16,4.94E-06,,,,,,,,,,,,,,,
4.90802,1.01E-15,8.09E-06,,,,,,,,,,,,,,,
4.90804,1.64E-15,1.32E-05,,,,,,,,,,,,,,,
4.90806,2.65E-15,2.13E-05,,,,,,,,,,,,,,,
4.90808,4.25E-15,3.42E-05,,,,,,,,,,,,,,,
4.9081,6.77E-15,5.44E-05,,,,,,,,,,,,,,,
4.90812,1.07E-14,8.58E-05,,,,,,,,,,,,,,,
4.90814,1.67E-14,1.34E-04,,,,,,,,,,,,,,,
4.90816,2.59E-14,2.08E-04,,,,,,,,,,,,,,,
4.90818,3.99E-14,3.21E-04,,,,,,,,,,,,,,,
4.9082,6.09E-14,4.89E-04,,,,,,,,,,,,,,,
4.90822,9.20E-14,7.40E-04,,,,,,,,,,,,,,,
4.90824,1.38E-13,1.11E-03,,,,,,,,,,,,,,,
4.90826,2.05E-13,1.65E-03,,,,,,,,,,,,,,,
4.90828,3.02E-13,2.43E-03,,,,,,,,,,,,,,,
4.9083,4.41E-13,3.54E-03,,,,,,,,,,,,,,,
4.90832,6.38E-13,5.13E-03,,,,,,,,,,,,,,,
4.90834,9.15E-13,7.35E-03,,,,,,,,,,,,,,,
4.90836,1.30E-12,1.05E-02,,,,,,,,,,,,,,,
4.90838,1.83E-12,1.47E-02,,,,,,,,,,,,,,,
4.9084,2.56E-12,2.06E-02,,,,,,,,,,,,,,,
4.90842,3.54E-12,2.84E-02,,,,,,,,,,,,,,,
4.90844,4.85E-12,3.90E-02,,,,,,,,,,,,,,,
4.90846,6.59E-12,5.30E-02,,,,,,,,,,,,,,,
4.90848,8.88E-12,7.13E-02,,,,,,,,,,,,,,,
4.9085,1.18E-11,9.52E-02,,,,,,,,,,,,,,,
4.90852,1.57E-11,1.26E-01,,,,,,,,,,,,,,,
4.90854,2.05E-11,1.65E-01,,,,,,,,,,,,,,,
4.90856,2.66E-11,2.14E-01,,,,,,,,,,,,,,,
4.90858,3.43E-11,2.76E-01,,,,,,,,,,,,,,,
4.9086,4.37E-11,3.51E-01,,,,,,,,,,,,,,,
4.90862,5.52E-11,4.44E-01,,,,,,,,,,,,,,,
4.90864,6.91E-11,5.55E-01,,,,,,,,,,,,,,,
4.90866,8.57E-11,6.89E-01,,,,,,,,,,,,,,,
4.90868,1.05E-10,8.47E-01,,,,,,,,,,,,,,,
4.9087,1.28E-10,1.03E+00,,,,,,,,,,,,,,,
4.90872,1.55E-10,1.24E+00,,,,,,,,,,,,,,,
4.90874,1.85E-10,1.49E+00,,,,,,,,,,,,,,,
4.90876,2.19E-10,1.76E+00,,,,,,,,,,,,,,,
4.90878,2.57E-10,2.07E+00,,,,,,,,,,,,,,,
4.9088,2.99E-10,2.41E+00,,,,,,,,,,,,,,,
4.90882,3.45E-10,2.77E+00,,,,,,,,,,,,,,,
4.90884,3.94E-10,3.17E+00,,,,,,,,,,,,,,,
4.90886,4.46E-10,3.59E+00,,,,,,,,,,,,,,,
4.90888,5.00E-10,4.02E+00,,,,,,,,,,,,,,,
4.9089,5.56E-10,4.47E+00,,,,,,,,,,,,,,,
4.90892,6.12E-10,4.92E+00,,,,,,,,,,,,,,,
4.90894,6.67E-10,5.36E+00,,,,,,,,,,,,,,,
4.90896,7.21E-10,5.80E+00,,,,,,,,,,,,,,,
4.90898,7.72E-10,6.21E+00,,,,,,,,,,,,,,,
4.909,8.19E-10,6.59E+00,,,,,,,,,,,,,,,
4.90902,8.61E-10,6.92E+00,,,,,,,,,,,,,,,
4.90904,8.97E-10,7.21E+00,,,,,,,,,,,,,,,
4.90906,9.26E-10,7.45E+00,,,,,,,,,,,,,,,
4.90908,9.47E-10,7.61E+00,,,,,,,,,,,,,,,
4.9091,9.60E-10,7.72E+00,,,,,,,,,,,,,,,
4.90912,9.64E-10,7.75E+00,,,,,,,,,,,,,,,
4.90914,9.59E-10,7.71E+00,,,,,,,,,,,,,,,
4.90916,9.45E-10,7.60E+00,,,,,,,,,,,,,,,
4.90918,9.23E-10,7.42E+00,,,,,,,,,,,,,,,
4.9092,8.94E-10,7.18E+00,,,,,,,,,,,,,,,
4.90922,8.57E-10,6.89E+00,,,,,,,,,,,,,,,
4.90924,8.14E-10,6.54E+00,,,,,,,,,,,,,,,
4.90926,7.66E-10,6.16E+00,,,,,,,,,,,,,,,
4.90928,7.15E-10,5.75E+00,,,,,,,,,,,,,,,
4.9093,6.61E-10,5.31E+00,,,,,,,,,,,,,,,
4.90932,6.05E-10,4.87E+00,,,,,,,,,,,,,,,
4.90934,5.49E-10,4.42E+00,,,,,,,,,,,,,,,
4.90936,4.94E-10,3.97E+00,,,,,,,,,,,,,,,
4.90938,4.40E-10,3.54E+00,,,,,,,,,,,,,,,
4.9094,3.88E-10,3.12E+00,,,,,,,,,,,,,,,
4.90942,3.40E-10,2.73E+00,,,,,,,,,,,,,,,
4.90944,2.94E-10,2.37E+00,,,,,,,,,,,,,,,
4.90946,2.53E-10,2.03E+00,,,,,,,,,,,,,,,
4.90948,2.15E-10,1.73E+00,,,,,,,,,,,,,,,
4.9095,1.81E-10,1.46E+00,,,,,,,,,,,,,,,
4.90952,1.51E-10,1.22E+00,,,,,,,,,,,,,,,
4.90954,1.25E-10,1.01E+00,,,,,,,,,,,,,,,
4.90956,1.03E-10,8.27E-01,,,,,,,,,,,,,,,
4.90958,8.35E-11,6.72E-01,,,,,,,,,,,,,,,
4.9096,6.73E-11,5.41E-01,,,,,,,,,,,,,,,
4.90962,5.37E-11,4.31E-01,,,,,,,,,,,,,,,
4.90964,4.24E-11,3.41E-01,,,,,,,,,,,,,,,
4.90966,3.32E-11,2.67E-01,,,,,,,,,,,,,,,
4.90968,2.58E-11,2.07E-01,,,,,,,,,,,,,,,
4.9097,1.98E-11,1.59E-01,,,,,,,,,,,,,,,
4.90972,1.51E-11,1.21E-01,,,,,,,,,,,,,,,
4.90974,1.14E-11,9.17E-02,,,,,,,,,,,,,,,
4.90976,8.53E-12,6.86E-02,,,,,,,,,,,,,,,
4.90978,6.32E-12,5.08E-02,,,,,,,,,,,,,,,
4.9098,4.64E-12,3.73E-02,,,,,,,,,,,,,,,
4.90982,3.38E-12,2.72E-02,,,,,,,,,,,,,,,
4.90984,2.44E-12,1.96E-02,,,,,,,,,,,,,,,
4.90986,1.74E-12,1.40E-02,,,,,,,,,,,,,,,
4.90988,1.23E-12,9.91E-03,,,,,,,,,,,,,,,
4.9099,8.64E-13,6.95E-03,,,,,,,,,,,,,,,
4.90992,6.01E-13,4.83E-03,,,,,,,,,,,,,,,
4.90994,4.14E-13,3.33E-03,,,,,,,,,,,,,,,
4.90996,2.82E-13,2.27E-03,,,,,,,,,,,,,,,
4.90998,1.91E-13,1.53E-03,,,,,,,,,,,,,,,
4.91,1.28E-13,1.03E-03,,,,,,,,,,,,,,,
4.91002,8.48E-14,6.82E-04,,,,,,,,,,,,,,,
4.91004,5.58E-14,4.49E-04,,,,,,,,,,,,,,,
4.91006,3.64E-14,2.92E-04,,,,,,,,,,,,,,,
4.91008,2.35E-14,1.89E-04,,,,,,,,,,,,,,,
4.9101,1.50E-14,1.21E-04,,,,,,,,,,,,,,,
4.91012,9.52E-15,7.66E-05,,,,,,,,,,,,,,,
4.91014,5.98E-15,4.81E-05,,,,,,,,,,,,,,,
4.91016,3.72E-15,2.99E-05,,,,,,,,,,,,,,,
4.91018,2.30E-15,1.85E-05,,,,,,,,,,,,,,,
4.9102,1.40E-15,1.13E-05,,,,,,,,,,,,,,,
4.91022,8.52E-16,6.85E-06,,,,,,,,,,,,,,,
4.91024,5.14E-16,4.13E-06,,,,,,,,,,,,,,,
4.91026,3.09E-16,2.48E-06,,,,,,,,,,,,,,,
4.91028,1.86E-16,1.50E-06,,,,,,,,,,,,,,,
4.9103,1.15E-16,9.25E-07,,,,,,,,,,,,,,,
4.91032,7.51E-17,6.04E-07,,,,,,,,,,,,,,,
4.91034,5.47E-17,4.40E-07,,,,,,,,,,,,,,,
4.91036,4.68E-17,3.76E-07,,,,,,,,,,,,,,,
4.91038,4.72E-17,3.79E-07,,,,,,,,,,,,,,,
4.9104,5.38E-17,4.33E-07,,,,,,,,,,,,,,,
4.91042,6.57E-17,5.28E-07,,,,,,,,,,,,,,,
4.91044,8.25E-17,6.63E-07,,,,,,,,,,,,,,,
4.91046,1.04E-16,8.40E-07,,,,,,,,,,,,,,,
4.91048,1.32E-16,1.06E-06,,,,,,,,,,,,,,,
4.9105,1.66E-16,1.33E-06,,,,,,,,,,,,,,,
4.91052,2.07E-16,1.66E-06,,,,,,,,,,,,,,,
4.91054,2.55E-16,2.05E-06,,,,,,,,,,,,,,,
4.91056,3.13E-16,2.51E-06,,,,,,,,,,,,,,,
4.91058,3.79E-16,3.05E-06,,,,,,,,,,,,,,,
4.9106,4.56E-16,3.67E-06,,,,,,,,,,,,,,,
4.91062,5.43E-16,4.37E-06,,,,,,,,,,,,,,,
4.91064,6.42E-16,5.16E-06,,,,,,,,,,,,,,,
4.91066,7.50E-16,6.04E-06,,,,,,,,,,,,,,,
4.91068,8.70E-16,7.00E-06,,,,,,,,,,,,,,,
4.9107,9.99E-16,8.04E-06,,,,,,,,,,,,,,,
4.91072,1.14E-15,9.14E-06,,,,,,,,,,,,,,,
4.91074,1.28E-15,1.03E-05,,,,,,,,,,,,,,,
4.91076,1.43E-15,1.15E-05,,,,,,,,,,,,,,,
4.91078,1.58E-15,1.27E-05,,,,,,,,,,,,,,,
4.9108,1.74E-15,1.40E-05,,,,,,,,,,,,,,,
4.91082,1.89E-15,1.52E-05,,,,,,,,,,,,,,,
4.91084,2.03E-15,1.64E-05,,,,,,,,,,,,,,,
4.91086,2.17E-15,1.75E-05,,,,,,,,,,,,,,,
4.91088,2.29E-15,1.85E-05,,,,,,,,,,,,,,,
4.9109,2.40E-15,1.93E-05,,,,,,,,,,,,,,,
4.91092,2.49E-15,2.01E-05,,,,,,,,,,,,,,,
4.91094,2.57E-15,2.06E-05,,,,,,,,,,,,,,,
4.91096,2.61E-15,2.10E-05,,,,,,,,,,,,,,,
4.91098,2.64E-15,2.12E-05,,,,,,,,,,,,,,,
4.911,2.64E-15,2.12E-05,,,,,,,,,,,,,,,
4.91102,2.62E-15,2.11E-05,,,,,,,,,,,,,,,
4.91104,2.57E-15,2.07E-05,,,,,,,,,,,,,,,
4.91106,2.50E-15,2.01E-05,,,,,,,,,,,,,,,
4.91108,2.41E-15,1.94E-05,,,,,,,,,,,,,,,
4.9111,2.31E-15,1.85E-05,,,,,,,,,,,,,,,
4.91112,2.18E-15,1.76E-05,,,,,,,,,,,,,,,
4.91114,2.05E-15,1.65E-05,,,,,,,,,,,,,,,
4.91116,1.90E-15,1.53E-05,,,,,,,,,,,,,,,
4.91118,1.75E-15,1.41E-05,,,,,,,,,,,,,,,
4.9112,1.60E-15,1.29E-05,,,,,,,,,,,,,,,
4.91122,1.45E-15,1.16E-05,,,,,,,,,,,,,,,
4.91124,1.30E-15,1.04E-05,,,,,,,,,,,,,,,
4.91126,1.15E-15,9.25E-06,,,,,,,,,,,,,,,
4.91128,1.01E-15,8.14E-06,,,,,,,,,,,,,,,
4.9113,8.82E-16,7.09E-06,,,,,,,,,,,,,,,
4.91132,7.61E-16,6.13E-06,,,,,,,,,,,,,,,
4.91134,6.52E-16,5.24E-06,,,,,,,,,,,,,,,
4.91136,5.52E-16,4.44E-06,,,,,,,,,,,,,,,
4.91138,4.64E-16,3.73E-06,,,,,,,,,,,,,,,
4.9114,3.86E-16,3.11E-06,,,,,,,,,,,,,,,
4.91142,3.19E-16,2.56E-06,,,,,,,,,,,,,,,
4.91144,2.60E-16,2.09E-06,,,,,,,,,,,,,,,
4.91146,2.11E-16,1.70E-06,,,,,,,,,,,,,,,
4.91148,1.69E-16,1.36E-06,,,,,,,,,,,,,,,
4.9115,1.34E-16,1.08E-06,,,,,,,,,,,,,,,
4.91152,1.06E-16,8.52E-07,,,,,,,,,,,,,,,
4.91154,8.27E-17,6.66E-07,,,,,,,,,,,,,,,
4.91156,6.40E-17,5.15E-07,,,,,,,,,,,,,,,
4.91158,4.91E-17,3.95E-07,,,,,,,,,,,,,,,
4.9116,3.73E-17,3.00E-07,,,,,,,,,,,,,,,
4.91162,2.81E-17,2.26E-07,,,,,,,,,,,,,,,
4.91164,2.11E-17,1.70E-07,,,,,,,,,,,,,,,
4.91166,1.57E-17,1.27E-07,,,,,,,,,,,,,,,
4.91168,1.17E-17,9.44E-08,,,,,,,,,,,,,,,
4.9117,8.82E-18,7.10E-08,,,,,,,,,,,,,,,
4.91172,6.76E-18,5.44E-08,,,,,,,,,,,,,,,
4.91174,5.40E-18,4.34E-08,,,,,,,,,,,,,,,
4.91176,4.60E-18,3.70E-08,,,,,,,,,,,,,,,
4.91178,4.28E-18,3.45E-08,,,,,,,,,,,,,,,
4.9118,4.39E-18,3.53E-08,,,,,,,,,,,,,,,
4.91182,4.89E-18,3.94E-08,,,,,,,,,,,,,,,
4.91184,5.79E-18,4.66E-08,,,,,,,,,,,,,,,
4.91186,7.10E-18,5.71E-08,,,,,,,,,,,,,,,
4.91188,8.85E-18,7.13E-08,,,,,,,,,,,,,,,
4.9119,1.11E-17,8.93E-08,,,,,,,,,,,,,,,
4.91192,1.39E-17,1.12E-07,,,,,,,,,,,,,,,
4.91194,1.73E-17,1.39E-07,,,,,,,,,,,,,,,
4.91196,2.14E-17,1.72E-07,,,,,,,,,,,,,,,
4.91198,2.62E-17,2.11E-07,,,,,,,,,,,,,,,
4.912,3.19E-17,2.57E-07,,,,,,,,,,,,,,,
4.91202,3.84E-17,3.09E-07,,,,,,,,,,,,,,,
4.91204,4.59E-17,3.70E-07,,,,,,,,,,,,,,,
4.91206,5.44E-17,4.37E-07,,,,,,,,,,,,,,,
4.91208,6.38E-17,5.13E-07,,,,,,,,,,,,,,,
4.9121,7.41E-17,5.96E-07,,,,,,,,,,,,,,,
4.91212,8.53E-17,6.87E-07,,,,,,,,,,,,,,,
4.91214,9.73E-17,7.83E-07,,,,,,,,,,,,,,,
4.91216,1.10E-16,8.86E-07,,,,,,,,,,,,,,,
4.91218,1.23E-16,9.92E-07,,,,,,,,,,,,,,,
4.9122,1.37E-16,1.10E-06,,,,,,,,,,,,,,,
4.91222,1.50E-16,1.21E-06,,,,,,,,,,,,,,,
4.91224,1.64E-16,1.32E-06,,,,,,,,,,,,,,,
4.91226,1.77E-16,1.43E-06,,,,,,,,,,,,,,,
4.91228,1.89E-16,1.52E-06,,,,,,,,,,,,,,,
4.9123,2.01E-16,1.62E-06,,,,,,,,,,,,,,,
4.91232,2.11E-16,1.70E-06,,,,,,,,,,,,,,,
4.91234,2.20E-16,1.77E-06,,,,,,,,,,,,,,,
4.91236,2.26E-16,1.82E-06,,,,,,,,,,,,,,,
4.91238,2.31E-16,1.86E-06,,,,,,,,,,,,,,,
4.9124,2.34E-16,1.89E-06,,,,,,,,,,,,,,,
4.91242,2.35E-16,1.89E-06,,,,,,,,,,,,,,,
4.91244,2.34E-16,1.88E-06,,,,,,,,,,,,,,,
4.91246,2.30E-16,1.85E-06,,,,,,,,,,,,,,,
4.91248,2.24E-16,1.81E-06,,,,,,,,,,,,,,,
4.9125,2.17E-16,1.75E-06,,,,,,,,,,,,,,,
